block,trial,s1_state,direction,response,rt,pair
5,16,TRUE,right,right,0.4494860172271729,268006
5,17,FALSE,left,left,0.8620378971099854,268006
5,18,FALSE,right,right,1.1217570304870603,268006
5,19,FALSE,right,right,1.0226609706878662,268006
5,20,TRUE,right,right,0.8433840274810791,268006
5,21,TRUE,right,right,0.43342089653015137,268006
5,22,TRUE,right,right,0.5223500728607178,268006
5,23,TRUE,right,right,0.4426698684692383,268006
5,24,FALSE,right,right,1.419633150100708,268006
5,25,TRUE,left,left,0.8725321292877197,268006
5,26,TRUE,right,left,0.5313210487365723,268006
5,27,TRUE,right,left,0.22921490669250488,268006
5,28,TRUE,left,left,0.944326877593994,268006
5,29,TRUE,left,left,0.7592217922210693,268006
5,30,TRUE,left,left,0.5029630661010742,268006
5,31,FALSE,right,left,1.7522809505462646,268006
5,32,TRUE,right,right,0.4378359317779541,268006
5,33,TRUE,right,right,0.499891996383667,268006
5,34,FALSE,left,left,0.7557790279388428,268006
5,35,TRUE,right,right,0.5361330509185791,268006
5,36,TRUE,right,right,0.4923999309539795,268006
5,37,FALSE,right,right,1.158779859542847,268006
5,38,FALSE,right,right,1.0447099208831787,268006
5,39,TRUE,left,left,0.48149895668029785,268006
5,40,FALSE,left,left,0.8672688007354736,268006
5,41,TRUE,right,right,0.42803215980529785,268006
5,42,TRUE,left,left,0.5692248344421387,268006
5,43,FALSE,left,right,0.8154470920562744,268006
5,44,FALSE,left,right,0.7448039054870605,268006
5,45,TRUE,left,left,0.5618679523468018,268006
5,46,TRUE,right,right,0.5938420295715332,268006
5,47,FALSE,left,left,0.6673140525817871,268006
5,48,FALSE,left,left,0.6599159240722656,268006
5,49,FALSE,right,right,0.7409861087799072,268006
5,50,TRUE,right,right,0.8045530319213867,268006
5,51,TRUE,right,right,0.6983439922332764,268006
5,52,FALSE,right,right,0.999643087387085,268006
5,53,TRUE,left,left,0.6175169944763184,268006
5,54,FALSE,left,left,0.7879979610443115,268006
5,55,TRUE,left,left,0.6025779247283936,268006
5,56,FALSE,left,left,0.7903289794921875,268006
5,57,FALSE,left,right,1.1424429416656494,268006
